"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	338333	Suppressed
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	361129	Suppressed
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	"25-29 years"	"25-29"	19	305608	6.22
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	"30-34 years"	"30-34"	34	295227	11.52
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	"35-39 years"	"35-39"	82	290234	28.25
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	"40-44 years"	"40-44"	120	304025	39.47
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	"45-49 years"	"45-49"	250	327893	76.24
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	"50-54 years"	"50-54"	503	365874	137.48
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	"55-59 years"	"55-59"	838	375851	222.96
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	"60-64 years "	"60-64"	1072	334698	320.29
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	"65-69 years"	"65-69"	1251	277170	451.35
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	"70-74 years"	"70-74"	1349	199652	675.68
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	"75-79 years"	"75-79"	1287	142705	901.86
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	"80-84 years"	"80-84"	1206	109958	1096.78
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	1869	138213	1352.26
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"< 1 year"	"1"	Suppressed	57692	Suppressed
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	234666	Suppressed
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	306365	Suppressed
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	331032	Suppressed
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	354428	Suppressed
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"20-24 years"	"20-24"	19	380390	4.99
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	317256	Suppressed
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"30-34 years"	"30-34"	40	297755	13.43
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"35-39 years"	"35-39"	54	290662	18.58
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"40-44 years"	"40-44"	119	301143	39.52
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"45-49 years"	"45-49"	236	328106	71.93
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"50-54 years"	"50-54"	528	361531	146.05
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"55-59 years"	"55-59"	940	364018	258.23
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"60-64 years "	"60-64"	1263	316413	399.16
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"65-69 years"	"65-69"	1614	255684	631.25
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"70-74 years"	"70-74"	1546	175895	878.93
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"75-79 years"	"75-79"	1414	115671	1222.43
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"80-84 years"	"80-84"	1341	76239	1758.94
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	1651	69958	2359.99
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"< 1 year"	"1"	0	54797	0.00
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	223587	Suppressed
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	289561	Suppressed
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	312845	Suppressed
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	338672	Suppressed
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	353116	Suppressed
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	317976	Suppressed
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"30-34 years"	"30-34"	31	295124	10.50
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"35-39 years"	"35-39"	62	295325	20.99
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"40-44 years"	"40-44"	137	291619	46.98
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"45-49 years"	"45-49"	242	327917	73.80
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"50-54 years"	"50-54"	477	354965	134.38
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"55-59 years"	"55-59"	841	375428	224.01
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"60-64 years "	"60-64"	1085	340640	318.52
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"65-69 years"	"65-69"	1304	291939	446.67
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"70-74 years"	"70-74"	1311	203226	645.09
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"75-79 years"	"75-79"	1291	145808	885.41
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"80-84 years"	"80-84"	1256	109345	1148.66
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	1889	138777	1361.18
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"< 1 year"	"1"	Suppressed	57603	Suppressed
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	234881	Suppressed
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	304032	Suppressed
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	328390	Suppressed
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	354082	Suppressed
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	374226	Suppressed
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	331229	Suppressed
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"30-34 years"	"30-34"	40	300473	13.31
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"35-39 years"	"35-39"	47	296930	15.83
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"40-44 years"	"40-44"	96	290057	33.10
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"45-49 years"	"45-49"	194	328678	59.02
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"50-54 years"	"50-54"	485	353031	137.38
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"55-59 years"	"55-59"	948	365062	259.68
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"60-64 years "	"60-64"	1313	323012	406.49
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"65-69 years"	"65-69"	1646	269156	611.54
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"70-74 years"	"70-74"	1568	179697	872.58
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"75-79 years"	"75-79"	1493	118953	1255.12
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"80-84 years"	"80-84"	1317	77036	1709.59
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	1691	70398	2402.06
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"< 1 year"	"1"	0	54286	0.00
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	224352	Suppressed
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	286888	Suppressed
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	312219	Suppressed
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	336493	Suppressed
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	347745	Suppressed
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"25-29 years"	"25-29"	23	328406	7.00
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"30-34 years"	"30-34"	38	295220	12.87
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"35-39 years"	"35-39"	63	299314	21.05
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"40-44 years"	"40-44"	127	285941	44.41
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"45-49 years"	"45-49"	240	324740	73.91
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	429	345274	124.25
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	765	371000	206.20
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	1135	347887	326.26
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	1347	292675	460.24
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	1337	218618	611.57
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	1287	151942	847.03
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	1189	109299	1087.84
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	1873	138004	1357.21
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"< 1 year"	"1"	0	56614	0.00
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	235545	Suppressed
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	301449	Suppressed
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	328619	Suppressed
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	352183	Suppressed
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	368889	Suppressed
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"25-29 years"	"25-29"	21	343712	6.11
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"30-34 years"	"30-34"	40	302492	13.22
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"35-39 years"	"35-39"	57	302578	18.84
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"40-44 years"	"40-44"	107	285475	37.48
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"45-49 years"	"45-49"	224	326576	68.59
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	448	344188	130.16
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	871	362984	239.96
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	1306	330310	395.39
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	1598	270518	590.72
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	1609	193938	829.65
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	1512	125174	1207.92
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	1235	77900	1585.37
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	1723	70306	2450.72
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	0	53674	0.00
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	223984	Suppressed
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	284735	Suppressed
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	311206	Suppressed
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	333710	Suppressed
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	343289	Suppressed
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	333652	Suppressed
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"30-34 years"	"30-34"	34	297341	11.43
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"35-39 years"	"35-39"	66	301657	21.88
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"40-44 years"	"40-44"	110	285118	38.58
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"45-49 years"	"45-49"	258	319274	80.81
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"50-54 years"	"50-54"	438	334738	130.85
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"55-59 years"	"55-59"	774	366318	211.29
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"60-64 years "	"60-64"	1099	353401	310.98
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"65-69 years"	"65-69"	1299	297804	436.19
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"70-74 years"	"70-74"	1390	226780	612.93
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"75-79 years"	"75-79"	1352	160918	840.18
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"80-84 years"	"80-84"	1262	110903	1137.93
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	"85+ years"	"85+"	1824	136947	1331.90
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	Suppressed	55835	Suppressed
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	235222	Suppressed
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	299494	Suppressed
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	327673	Suppressed
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	349257	Suppressed
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"20-24 years"	"20-24"	19	363027	5.23
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"25-29 years"	"25-29"	33	351376	9.39
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"30-34 years"	"30-34"	29	306711	9.46
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"35-39 years"	"35-39"	46	306679	15.00
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"40-44 years"	"40-44"	107	286027	37.41
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"45-49 years"	"45-49"	202	320910	62.95
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"50-54 years"	"50-54"	427	335595	127.24
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"55-59 years"	"55-59"	846	359782	235.14
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"60-64 years "	"60-64"	1291	337081	382.99
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"65-69 years"	"65-69"	1542	275723	559.26
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"70-74 years"	"70-74"	1748	201373	868.04
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"75-79 years"	"75-79"	1543	133512	1155.70
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"80-84 years"	"80-84"	1368	80013	1709.72
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	"85+ years"	"85+"	1824	69639	2619.22
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	0	52607	0.00
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	222250	Suppressed
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	284319	Suppressed
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	307962	Suppressed
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	331584	Suppressed
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	338296	Suppressed
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"25-29 years"	"25-29"	21	334581	6.28
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	28	302600	9.25
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	55	301177	18.26
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	130	287055	45.29
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	214	311169	68.77
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	402	325324	123.57
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	786	362242	216.98
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	1113	355119	313.42
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	1325	304351	435.35
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	1495	237576	629.27
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	1424	166772	853.86
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	1227	113193	1083.99
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	1853	136182	1360.68
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	0	55019	0.00
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	232757	Suppressed
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	300045	Suppressed
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	324542	Suppressed
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	346836	Suppressed
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"20-24 years"	"20-24"	16	357179	4.48
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"25-29 years"	"25-29"	25	353607	7.07
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	26	313908	8.28
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	41	308896	13.27
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	85	288993	29.41
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	181	312723	57.88
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	379	327614	115.68
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	817	356951	228.88
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	1348	340657	395.71
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	1640	282119	581.31
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	1661	211182	786.53
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	1548	138483	1117.83
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	1307	82728	1579.88
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	1726	69464	2484.74
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	Suppressed	52236	Suppressed
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	218791	Suppressed
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	283993	Suppressed
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	305401	Suppressed
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	326244	Suppressed
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	337713	Suppressed
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	327747	Suppressed
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"30-34 years"	"30-34"	32	311163	10.28
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"35-39 years"	"35-39"	69	300012	23.00
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"40-44 years"	"40-44"	111	290537	38.21
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"45-49 years"	"45-49"	203	299790	67.71
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"50-54 years"	"50-54"	390	321759	121.21
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"55-59 years"	"55-59"	721	354798	203.21
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"60-64 years "	"60-64"	1099	355428	309.20
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"65-69 years"	"65-69"	1346	311867	431.59
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"70-74 years"	"70-74"	1484	249771	594.14
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"75-79 years"	"75-79"	1420	170641	832.16
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"80-84 years"	"80-84"	1257	114569	1097.16
	"Michigan"	"26"	"2020"	"2020"	"Female"	"F"	"85+ years"	"85+"	1791	135197	1324.73
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	0	54783	0.00
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	229154	Suppressed
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	299606	Suppressed
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	321752	Suppressed
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	341765	Suppressed
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	355281	Suppressed
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"25-29 years"	"25-29"	21	347766	6.04
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"30-34 years"	"30-34"	27	323132	8.36
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"35-39 years"	"35-39"	51	308817	16.51
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"40-44 years"	"40-44"	83	293705	28.26
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"45-49 years"	"45-49"	194	301396	64.37
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"50-54 years"	"50-54"	385	324677	118.58
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"55-59 years"	"55-59"	790	350894	225.14
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"60-64 years "	"60-64"	1314	342198	383.99
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"65-69 years"	"65-69"	1668	288900	577.36
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"70-74 years"	"70-74"	1782	222326	801.53
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"75-79 years"	"75-79"	1646	142008	1159.09
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"80-84 years"	"80-84"	1440	84184	1710.54
	"Michigan"	"26"	"2020"	"2020"	"Male"	"M"	"85+ years"	"85+"	1755	69576	2522.42
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"< 1 year"	"1"	Suppressed	49881	Suppressed
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	215442	Suppressed
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	284079	Suppressed
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	300688	Suppressed
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	310044	Suppressed
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	340231	Suppressed
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"25-29 years"	"25-29"	16	320946	4.99
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"30-34 years"	"30-34"	35	320678	10.91
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"35-39 years"	"35-39"	85	299836	28.35
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"40-44 years"	"40-44"	120	295606	40.59
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"45-49 years"	"45-49"	212	287415	73.76
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"50-54 years"	"50-54"	390	321686	121.24
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"55-59 years"	"55-59"	697	344708	202.20
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"60-64 years "	"60-64"	1061	355973	298.06
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"65-69 years"	"65-69"	1344	317858	422.83
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"70-74 years"	"70-74"	1543	263744	585.04
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"75-79 years"	"75-79"	1426	173464	822.07
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"80-84 years"	"80-84"	1234	116559	1058.69
	"Michigan"	"26"	"2021"	"2021"	"Female"	"F"	"85+ years"	"85+"	1851	132969	1392.05
	"Michigan"	"26"	"2021"	"2021"	"Male"	"M"	"< 1 year"	"1"	Suppressed	52226	Suppressed
	"Michigan"	"26"	"2021"	"2021"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	225621	Suppressed
	"Michigan"	"26"	"2021"	"2021"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	298938	Suppressed
	"Michigan"	"26"	"2021"	"2021"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	317210	Suppressed
	"Michigan"	"26"	"2021"	"2021"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	327730	Suppressed
