"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	"Age Groups"	"Age Groups Code"	Count	Population	Crude Rate
	"Missouri"	"29"	"2005"	"2005"	"Female"	"F"	"60-64 years "	"60-64"	1733	141858	1221.64
	"Missouri"	"29"	"2005"	"2005"	"Female"	"F"	"65-69 years"	"65-69"	1753	113840	1539.88
	"Missouri"	"29"	"2005"	"2005"	"Female"	"F"	"70-74 years"	"70-74"	1815	100585	1804.44
	"Missouri"	"29"	"2005"	"2005"	"Female"	"F"	"75-79 years"	"75-79"	1806	89821	2010.67
	"Missouri"	"29"	"2005"	"2005"	"Female"	"F"	"80-84 years"	"80-84"	1529	73161	2089.91
	"Missouri"	"29"	"2005"	"2005"	"Female"	"F"	"85+ years"	"85+"	1492	72525	2057.22
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"< 1 year"	"1"	Suppressed	38946	Suppressed
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"1-4 years"	"1-4"	42	154181	27.24
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"5-9 years"	"5-9"	29	193565	14.98
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"10-14 years"	"10-14"	25	210197	11.89
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"15-19 years"	"15-19"	49	217843	22.49
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"20-24 years"	"20-24"	71	208889	33.99
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"25-29 years"	"25-29"	104	181279	57.37
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"30-34 years"	"30-34"	106	181583	58.38
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"35-39 years"	"35-39"	178	189343	94.01
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"40-44 years"	"40-44"	392	218984	179.01
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"45-49 years"	"45-49"	698	219046	318.65
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"50-54 years"	"50-54"	1183	193133	612.53
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"55-59 years"	"55-59"	1609	167077	963.03
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"60-64 years "	"60-64"	2074	129360	1603.28
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"65-69 years"	"65-69"	2320	101074	2295.35
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"70-74 years"	"70-74"	2343	82141	2852.41
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"75-79 years"	"75-79"	2096	66526	3150.65
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"80-84 years"	"80-84"	1429	44680	3198.30
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	"85+ years"	"85+"	1009	29583	3410.74
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"< 1 year"	"1"	Suppressed	38038	Suppressed
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"1-4 years"	"1-4"	18	148591	12.11
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	186359	Suppressed
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"10-14 years"	"10-14"	32	198643	16.11
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"15-19 years"	"15-19"	38	208453	18.23
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"20-24 years"	"20-24"	80	205621	38.91
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"25-29 years"	"25-29"	125	192538	64.92
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"30-34 years"	"30-34"	211	177834	118.65
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"35-39 years"	"35-39"	359	192009	186.97
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"40-44 years"	"40-44"	723	215704	335.18
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"45-49 years"	"45-49"	1093	228669	477.98
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"50-54 years"	"50-54"	1354	207795	651.60
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"55-59 years"	"55-59"	1625	188436	862.36
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"60-64 years "	"60-64"	1663	144565	1150.35
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"65-69 years"	"65-69"	1801	117188	1536.85
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"70-74 years"	"70-74"	1822	100679	1809.71
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"75-79 years"	"75-79"	1821	89654	2031.14
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"80-84 years"	"80-84"	1618	73008	2216.20
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	"85+ years"	"85+"	1464	73779	1984.30
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"< 1 year"	"1"	Suppressed	40023	Suppressed
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"1-4 years"	"1-4"	39	154596	25.23
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"5-9 years"	"5-9"	24	194798	12.32
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"10-14 years"	"10-14"	28	208264	13.44
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"15-19 years"	"15-19"	41	219107	18.71
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"20-24 years"	"20-24"	74	209522	35.32
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"25-29 years"	"25-29"	116	188355	61.59
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"30-34 years"	"30-34"	106	177309	59.78
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"35-39 years"	"35-39"	171	191023	89.52
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"40-44 years"	"40-44"	331	212354	155.87
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"45-49 years"	"45-49"	645	222449	289.95
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"50-54 years"	"50-54"	1169	199140	587.02
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"55-59 years"	"55-59"	1736	176189	985.31
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"60-64 years "	"60-64"	2077	131708	1576.97
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"65-69 years"	"65-69"	2403	103770	2315.70
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"70-74 years"	"70-74"	2263	83450	2711.80
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"75-79 years"	"75-79"	2134	66590	3204.69
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"80-84 years"	"80-84"	1433	45588	3143.37
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	"85+ years"	"85+"	1009	30906	3264.74
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"< 1 year"	"1"	Suppressed	39022	Suppressed
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"1-4 years"	"1-4"	30	149655	20.05
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"5-9 years"	"5-9"	16	187732	8.52
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	195948	Suppressed
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"15-19 years"	"15-19"	36	209941	17.15
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"20-24 years"	"20-24"	98	204232	47.98
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"25-29 years"	"25-29"	141	197448	71.41
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"30-34 years"	"30-34"	218	177268	122.98
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"35-39 years"	"35-39"	407	192164	211.80
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"40-44 years"	"40-44"	696	208344	334.06
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"45-49 years"	"45-49"	1111	228827	485.52
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"50-54 years"	"50-54"	1351	214037	631.20
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"55-59 years"	"55-59"	1601	188994	847.12
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"60-64 years "	"60-64"	1702	155206	1096.61
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"65-69 years"	"65-69"	1842	121482	1516.27
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"70-74 years"	"70-74"	1795	100891	1779.15
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"75-79 years"	"75-79"	1678	88827	1889.07
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"80-84 years"	"80-84"	1536	72500	2118.62
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	"85+ years"	"85+"	1542	74975	2056.69
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"< 1 year"	"1"	Suppressed	41061	Suppressed
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"1-4 years"	"1-4"	35	156062	22.43
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"5-9 years"	"5-9"	22	196733	11.18
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"10-14 years"	"10-14"	19	205651	9.24
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"15-19 years"	"15-19"	38	220407	17.24
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"20-24 years"	"20-24"	68	208327	32.64
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"25-29 years"	"25-29"	111	194754	56.99
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"30-34 years"	"30-34"	101	176359	57.27
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"35-39 years"	"35-39"	150	191030	78.52
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"40-44 years"	"40-44"	337	204942	164.44
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"45-49 years"	"45-49"	743	223941	331.78
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"50-54 years"	"50-54"	1319	204849	643.89
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"55-59 years"	"55-59"	1812	176887	1024.38
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"60-64 years "	"60-64"	2253	141446	1592.83
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"65-69 years"	"65-69"	2537	108327	2341.98
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"70-74 years"	"70-74"	2373	84325	2814.11
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"75-79 years"	"75-79"	2088	66447	3142.35
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"80-84 years"	"80-84"	1446	46258	3125.95
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	"85+ years"	"85+"	985	32313	3048.31
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"< 1 year"	"1"	Suppressed	38716	Suppressed
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"1-4 years"	"1-4"	29	151447	19.15
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"5-9 years"	"5-9"	19	188645	10.07
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"10-14 years"	"10-14"	17	194353	8.75
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"15-19 years"	"15-19"	33	210491	15.68
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"20-24 years"	"20-24"	72	203911	35.31
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"25-29 years"	"25-29"	134	200800	66.73
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"30-34 years"	"30-34"	226	177688	127.19
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"35-39 years"	"35-39"	382	190737	200.28
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"40-44 years"	"40-44"	654	200509	326.17
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"45-49 years"	"45-49"	1188	228650	519.57
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"50-54 years"	"50-54"	1482	219498	675.18
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"55-59 years"	"55-59"	1734	192603	900.30
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"60-64 years "	"60-64"	1895	160566	1180.20
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"65-69 years"	"65-69"	1964	127921	1535.32
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"70-74 years"	"70-74"	1855	101926	1819.95
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"75-79 years"	"75-79"	1769	87971	2010.89
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"80-84 years"	"80-84"	1488	72553	2050.91
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	1391	75852	1833.83
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"< 1 year"	"1"	Suppressed	40968	Suppressed
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"1-4 years"	"1-4"	38	157959	24.06
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"5-9 years"	"5-9"	32	197184	16.23
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	204015	Suppressed
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"15-19 years"	"15-19"	47	220839	21.28
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"20-24 years"	"20-24"	73	207139	35.24
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"25-29 years"	"25-29"	89	198865	44.75
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"30-34 years"	"30-34"	106	177555	59.70
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"35-39 years"	"35-39"	161	190122	84.68
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"40-44 years"	"40-44"	296	196561	150.59
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"45-49 years"	"45-49"	718	224003	320.53
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"50-54 years"	"50-54"	1306	210636	620.03
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"55-59 years"	"55-59"	1769	179991	982.83
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"60-64 years "	"60-64"	2216	147130	1506.15
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"65-69 years"	"65-69"	2503	114049	2194.67
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"70-74 years"	"70-74"	2240	85317	2625.50
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"75-79 years"	"75-79"	1842	66468	2771.26
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"80-84 years"	"80-84"	1412	46795	3017.42
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	985	33483	2941.79
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"< 1 year"	"1"	Suppressed	37565	Suppressed
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"1-4 years"	"1-4"	43	153109	28.08
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"5-9 years"	"5-9"	18	189569	9.50
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"10-14 years"	"10-14"	20	193718	10.32
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"15-19 years"	"15-19"	40	209478	19.10
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"20-24 years"	"20-24"	86	203946	42.17
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"25-29 years"	"25-29"	151	202675	74.50
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"30-34 years"	"30-34"	241	181709	132.63
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"35-39 years"	"35-39"	379	188152	201.43
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"40-44 years"	"40-44"	650	193980	335.09
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"45-49 years"	"45-49"	1138	227751	499.67
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"50-54 years"	"50-54"	1542	222828	692.01
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"55-59 years"	"55-59"	1753	197647	886.93
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"60-64 years "	"60-64"	2021	167187	1208.83
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"65-69 years"	"65-69"	2085	132848	1569.46
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"70-74 years"	"70-74"	1863	103562	1798.92
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"75-79 years"	"75-79"	1805	87660	2059.09
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"80-84 years"	"80-84"	1494	71782	2081.30
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	1554	76855	2021.99
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"< 1 year"	"1"	Suppressed	39728	Suppressed
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"1-4 years"	"1-4"	34	159307	21.34
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"5-9 years"	"5-9"	26	198654	13.09
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"10-14 years"	"10-14"	29	203342	14.26
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"15-19 years"	"15-19"	36	219508	16.40
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"20-24 years"	"20-24"	67	207103	32.35
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"25-29 years"	"25-29"	110	201283	54.65
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"30-34 years"	"30-34"	136	182214	74.64
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"35-39 years"	"35-39"	167	186620	89.49
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"40-44 years"	"40-44"	290	191020	151.82
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"45-49 years"	"45-49"	711	223399	318.26
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"50-54 years"	"50-54"	1334	214567	621.72
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"55-59 years"	"55-59"	1779	184389	964.81
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"60-64 years "	"60-64"	2308	153664	1501.98
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"65-69 years"	"65-69"	2568	118227	2172.09
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"70-74 years"	"70-74"	2215	87566	2529.52
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"75-79 years"	"75-79"	1832	66617	2750.05
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"80-84 years"	"80-84"	1419	47100	3012.74
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	1090	34759	3135.88
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"< 1 year"	"1"	Suppressed	36885	Suppressed
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"1-4 years"	"1-4"	31	153363	20.21
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"5-9 years"	"5-9"	23	190634	12.07
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"10-14 years"	"10-14"	26	193985	13.40
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"15-19 years"	"15-19"	42	206103	20.38
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"20-24 years"	"20-24"	69	206386	33.43
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"25-29 years"	"25-29"	162	201807	80.27
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"30-34 years"	"30-34"	219	187244	116.96
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"35-39 years"	"35-39"	361	183818	196.39
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"40-44 years"	"40-44"	645	191696	336.47
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"45-49 years"	"45-49"	1064	223119	476.88
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"50-54 years"	"50-54"	1509	226245	666.98
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"55-59 years"	"55-59"	1773	202771	874.39
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"60-64 years "	"60-64"	2006	175481	1143.14
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"65-69 years"	"65-69"	2085	136213	1530.69
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"70-74 years"	"70-74"	1866	105122	1775.08
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"75-79 years"	"75-79"	1780	87524	2033.73
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"80-84 years"	"80-84"	1390	71583	1941.80
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	"85+ years"	"85+"	1506	78331	1922.61
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"< 1 year"	"1"	Suppressed	39048	Suppressed
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"1-4 years"	"1-4"	34	160109	21.24
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"5-9 years"	"5-9"	39	199576	19.54
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"10-14 years"	"10-14"	31	203367	15.24
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"15-19 years"	"15-19"	41	216458	18.94
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"20-24 years"	"20-24"	74	208409	35.51
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"25-29 years"	"25-29"	94	201664	46.61
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"30-34 years"	"30-34"	121	187726	64.46
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"35-39 years"	"35-39"	190	182094	104.34
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"40-44 years"	"40-44"	281	189000	148.68
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"45-49 years"	"45-49"	659	218737	301.28
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"50-54 years"	"50-54"	1284	218736	587.01
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"55-59 years"	"55-59"	1834	189874	965.90
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"60-64 years "	"60-64"	2201	161149	1365.82
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"65-69 years"	"65-69"	2465	121631	2026.62
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"70-74 years"	"70-74"	2218	89226	2485.82
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"75-79 years"	"75-79"	1775	67598	2625.82
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"80-84 years"	"80-84"	1298	47368	2740.25
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	"85+ years"	"85+"	982	36142	2717.06
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"< 1 year"	"1"	Suppressed	36776	Suppressed
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"1-4 years"	"1-4"	40	150893	26.51
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"5-9 years"	"5-9"	28	190055	14.73
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"10-14 years"	"10-14"	25	194477	12.85
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"15-19 years"	"15-19"	31	202087	15.34
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"20-24 years"	"20-24"	66	209828	31.45
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"25-29 years"	"25-29"	134	201241	66.59
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"30-34 years"	"30-34"	251	191955	130.76
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"35-39 years"	"35-39"	353	178513	197.74
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"40-44 years"	"40-44"	641	192095	333.69
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"45-49 years"	"45-49"	1105	214217	515.83
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"50-54 years"	"50-54"	1587	228011	696.02
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"55-59 years"	"55-59"	1807	206423	875.39
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"60-64 years "	"60-64"	2017	183881	1096.91
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"65-69 years"	"65-69"	2169	137424	1578.33
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"70-74 years"	"70-74"	2013	107387	1874.53
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"75-79 years"	"75-79"	1756	87044	2017.37
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"80-84 years"	"80-84"	1488	71200	2089.89
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	1578	79309	1989.69
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"< 1 year"	"1"	Suppressed	38772	Suppressed
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"1-4 years"	"1-4"	37	158157	23.39
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"5-9 years"	"5-9"	22	198954	11.06
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"10-14 years"	"10-14"	39	203720	19.14
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"15-19 years"	"15-19"	43	213345	20.16
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"20-24 years"	"20-24"	55	212036	25.94
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"25-29 years"	"25-29"	81	201201	40.26
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"30-34 years"	"30-34"	126	192540	65.44
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"35-39 years"	"35-39"	160	176976	90.41
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"40-44 years"	"40-44"	301	190016	158.41
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"45-49 years"	"45-49"	610	210655	289.57
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"50-54 years"	"50-54"	1336	221254	603.83
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"55-59 years"	"55-59"	1942	194656	997.66
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"60-64 years "	"60-64"	2425	168950	1435.34
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"65-69 years"	"65-69"	2577	123267	2090.58
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"70-74 years"	"70-74"	2348	91451	2567.50
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"75-79 years"	"75-79"	1947	68184	2855.51
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"80-84 years"	"80-84"	1243	47615	2610.52
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	1118	37172	3007.64
